doc_id,doc_name,source,year,word
doc_02,Blood_Carbon_Report,Independent,2023,relevant
doc_02,Blood_Carbon_Report,Independent,2023,management
doc_02,Blood_Carbon_Report,Independent,2023,regime
doc_02,Blood_Carbon_Report,Independent,2023,ambiguous
doc_02,Blood_Carbon_Report,Independent,2023,question
doc_02,Blood_Carbon_Report,Independent,2023,legal
doc_02,Blood_Carbon_Report,Independent,2023,trade
doc_02,Blood_Carbon_Report,Independent,2023,properly
doc_02,Blood_Carbon_Report,Independent,2023,obtain
doc_02,Blood_Carbon_Report,Independent,2023,trade
doc_02,Blood_Carbon_Report,Independent,2023,begin
doc_02,Blood_Carbon_Report,Independent,2023,document
doc_02,Blood_Carbon_Report,Independent,2023,note
doc_02,Blood_Carbon_Report,Independent,2023,thatthe
doc_02,Blood_Carbon_Report,Independent,2023,projecthas
doc_02,Blood_Carbon_Report,Independent,2023,communicate
doc_02,Blood_Carbon_Report,Independent,2023,recently
doc_02,Blood_Carbon_Report,Independent,2023,due
doc_02,Blood_Carbon_Report,Independent,2023,uncertainty
doc_02,Blood_Carbon_Report,Independent,2023,market
doc_02,Blood_Carbon_Report,Independent,2023,reluctance
doc_02,Blood_Carbon_Report,Independent,2023,raise
doc_02,Blood_Carbon_Report,Independent,2023,hope
doc_02,Blood_Carbon_Report,Independent,2023,potential
doc_02,Blood_Carbon_Report,Independent,2023,revenue
doc_02,Blood_Carbon_Report,Independent,2023,emphasis
doc_02,Blood_Carbon_Report,Independent,2023,add
doc_02,Blood_Carbon_Report,Independent,2023,begin
doc_02,Blood_Carbon_Report,Independent,2023,solicitation
doc_02,Blood_Carbon_Report,Independent,2023,participation
doc_02,Blood_Carbon_Report,Independent,2023,public
doc_02,Blood_Carbon_Report,Independent,2023,comment
doc_02,Blood_Carbon_Report,Independent,2023,period
doc_02,Blood_Carbon_Report,Independent,2023,announcement
doc_02,Blood_Carbon_Report,Independent,2023,information
doc_02,Blood_Carbon_Report,Independent,2023,distribute
doc_02,Blood_Carbon_Report,Independent,2023,graze
doc_02,Blood_Carbon_Report,Independent,2023,coordinator
doc_02,Blood_Carbon_Report,Independent,2023,staff
doc_02,Blood_Carbon_Report,Independent,2023,form
doc_02,Blood_Carbon_Report,Independent,2023,pamphlet
doc_02,Blood_Carbon_Report,Independent,2023,note
doc_02,Blood_Carbon_Report,Independent,2023,half
doc_02,Blood_Carbon_Report,Independent,2023,start
doc_02,Blood_Carbon_Report,Independent,2023,stakeholder
doc_02,Blood_Carbon_Report,Independent,2023,inform
doc_02,Blood_Carbon_Report,Independent,2023,soontobe
doc_02,Blood_Carbon_Report,Independent,2023,post
doc_02,Blood_Carbon_Report,Independent,2023,announcement
doc_02,Blood_Carbon_Report,Independent,2023,website
doc_02,Blood_Carbon_Report,Independent,2023,httpnrtkenyaorg
doc_02,Blood_Carbon_Report,Independent,2023,front
doc_02,Blood_Carbon_Report,Independent,2023,page
doc_02,Blood_Carbon_Report,Independent,2023,link
doc_02,Blood_Carbon_Report,Independent,2023,blog
doc_02,Blood_Carbon_Report,Independent,2023,site
doc_02,Blood_Carbon_Report,Independent,2023,httpnrtcarbonprojectwordpresscom
doc_02,Blood_Carbon_Report,Independent,2023,announcement
doc_02,Blood_Carbon_Report,Independent,2023,exist
doc_02,Blood_Carbon_Report,Independent,2023,post
doc_02,Blood_Carbon_Report,Independent,2023,comment
doc_02,Blood_Carbon_Report,Independent,2023,anonymously
doc_02,Blood_Carbon_Report,Independent,2023,website
doc_02,Blood_Carbon_Report,Independent,2023,february
doc_02,Blood_Carbon_Report,Independent,2023,completely
doc_02,Blood_Carbon_Report,Independent,2023,devoid
doc_02,Blood_Carbon_Report,Independent,2023,content
doc_02,Blood_Carbon_Report,Independent,2023,belowthe
doc_02,Blood_Carbon_Report,Independent,2023,document
doc_02,Blood_Carbon_Report,Independent,2023,announcement
doc_02,Blood_Carbon_Report,Independent,2023,follow
doc_02,Blood_Carbon_Report,Independent,2023,meeting
doc_02,Blood_Carbon_Report,Independent,2023,september
doc_02,Blood_Carbon_Report,Independent,2023,october
doc_02,Blood_Carbon_Report,Independent,2023,participate
doc_02,Blood_Carbon_Report,Independent,2023,round
doc_02,Blood_Carbon_Report,Independent,2023,announcement
doc_02,Blood_Carbon_Report,Independent,2023,meeting
doc_02,Blood_Carbon_Report,Independent,2023,fouryear
doc_02,Blood_Carbon_Report,Independent,2023,verification
doc_02,Blood_Carbon_Report,Independent,2023,period
doc_02,Blood_Carbon_Report,Independent,2023,sidestep
doc_02,Blood_Carbon_Report,Independent,2023,issue
doc_02,Blood_Carbon_Report,Independent,2023,communication
doc_02,Blood_Carbon_Report,Independent,2023,meeting
doc_02,Blood_Carbon_Report,Independent,2023,provide
doc_02,Blood_Carbon_Report,Independent,2023,consent
doc_02,Blood_Carbon_Report,Independent,2023,address
doc_02,Blood_Carbon_Report,Independent,2023,specific
doc_02,Blood_Carbon_Report,Independent,2023,note
doc_02,Blood_Carbon_Report,Independent,2023,meeting
doc_02,Blood_Carbon_Report,Independent,2023,graze
doc_02,Blood_Carbon_Report,Independent,2023,committee
doc_02,Blood_Carbon_Report,Independent,2023,chairman
doc_02,Blood_Carbon_Report,Independent,2023,communicate
doc_02,Blood_Carbon_Report,Independent,2023,graze
doc_02,Blood_Carbon_Report,Independent,2023,plan
doc_02,Blood_Carbon_Report,Independent,2023,implement
doc_02,Blood_Carbon_Report,Independent,2023,past
doc_02,Blood_Carbon_Report,Independent,2023,review
doc_02,Blood_Carbon_Report,Independent,2023,past
doc_02,Blood_Carbon_Report,Independent,2023,compliance
doc_02,Blood_Carbon_Report,Independent,2023,graze
doc_02,Blood_Carbon_Report,Independent,2023,plan
doc_02,Blood_Carbon_Report,Independent,2023,identify
doc_02,Blood_Carbon_Report,Independent,2023,barrier
doc_02,Blood_Carbon_Report,Independent,2023,compliance
doc_02,Blood_Carbon_Report,Independent,2023,communicate
doc_02,Blood_Carbon_Report,Independent,2023,expect
doc_02,Blood_Carbon_Report,Independent,2023,benefit
doc_02,Blood_Carbon_Report,Independent,2023,activity
doc_02,Blood_Carbon_Report,Independent,2023,rotational
doc_02,Blood_Carbon_Report,Independent,2023,migratory
doc_02,Blood_Carbon_Report,Independent,2023,graze
doc_02,Blood_Carbon_Report,Independent,2023,response
doc_02,Blood_Carbon_Report,Independent,2023,september
doc_02,Blood_Carbon_Report,Independent,2023,meeting
doc_02,Blood_Carbon_Report,Independent,2023,workshop
doc_02,Blood_Carbon_Report,Independent,2023,improve
doc_02,Blood_Carbon_Report,Independent,2023,effort
doc_02,Blood_Carbon_Report,Independent,2023,write
doc_02,Blood_Carbon_Report,Independent,2023,implement
doc_02,Blood_Carbon_Report,Independent,2023,graze
doc_02,Blood_Carbon_Report,Independent,2023,plan
doc_02,Blood_Carbon_Report,Independent,2023,provide
doc_02,Blood_Carbon_Report,Independent,2023,evidence
doc_02,Blood_Carbon_Report,Independent,2023,understand
doc_02,Blood_Carbon_Report,Independent,2023,benefit
doc_02,Blood_Carbon_Report,Independent,2023,activity
doc_02,Blood_Carbon_Report,Independent,2023,approve
doc_02,Blood_Carbon_Report,Independent,2023,intensify
doc_02,Blood_Carbon_Report,Independent,2023,effort
doc_02,Blood_Carbon_Report,Independent,2023,conduct
doc_02,Blood_Carbon_Report,Independent,2023,graze
doc_02,Blood_Carbon_Report,Independent,2023,plan
doc_02,Blood_Carbon_Report,Independent,2023,validation
doc_02,Blood_Carbon_Report,Independent,2023,accept
doc_02,Blood_Carbon_Report,Independent,2023,pamphlet
doc_02,Blood_Carbon_Report,Independent,2023,submit
doc_02,Blood_Carbon_Report,Independent,2023,note
doc_02,Blood_Carbon_Report,Independent,2023,time
doc_02,Blood_Carbon_Report,Independent,2023,site
doc_02,Blood_Carbon_Report,Independent,2023,visit
doc_02,Blood_Carbon_Report,Independent,2023,local
doc_02,Blood_Carbon_Report,Independent,2023,language
doc_02,Blood_Carbon_Report,Independent,2023,summary
doc_02,Blood_Carbon_Report,Independent,2023,ddocument
doc_02,Blood_Carbon_Report,Independent,2023,implementation
doc_02,Blood_Carbon_Report,Independent,2023,distribute
doc_02,Blood_Carbon_Report,Independent,2023,discuss
doc_02,Blood_Carbon_Report,Independent,2023,proponent
doc_02,Blood_Carbon_Report,Independent,2023,document
doc_02,Blood_Carbon_Report,Independent,2023,distribute
doc_02,Blood_Carbon_Report,Independent,2023,site
doc_02,Blood_Carbon_Report,Independent,2023,visit
doc_02,Blood_Carbon_Report,Independent,2023,photographic
doc_02,Blood_Carbon_Report,Independent,2023,evidence
doc_02,Blood_Carbon_Report,Independent,2023,provide
doc_02,Blood_Carbon_Report,Independent,2023,reach
doc_02,Blood_Carbon_Report,Independent,2023,september
doc_02,Blood_Carbon_Report,Independent,2023,validator
doc_02,Blood_Carbon_Report,Independent,2023,request
doc_02,Blood_Carbon_Report,Independent,2023,provide
doc_02,Blood_Carbon_Report,Independent,2023,evidence
doc_02,Blood_Carbon_Report,Independent,2023,date
doc_02,Blood_Carbon_Report,Independent,2023,stamp
doc_02,Blood_Carbon_Report,Independent,2023,georeferenced
doc_02,Blood_Carbon_Report,Independent,2023,photo
doc_02,Blood_Carbon_Report,Independent,2023,pir
doc_02,Blood_Carbon_Report,Independent,2023,post
doc_02,Blood_Carbon_Report,Independent,2023,follow
doc_02,Blood_Carbon_Report,Independent,2023,receipt
doc_02,Blood_Carbon_Report,Independent,2023,picture
doc_02,Blood_Carbon_Report,Independent,2023,purport
doc_02,Blood_Carbon_Report,Independent,2023,validator
doc_02,Blood_Carbon_Report,Independent,2023,record
doc_02,Blood_Carbon_Report,Independent,2023,photograph
doc_02,Blood_Carbon_Report,Independent,2023,monitor
doc_02,Blood_Carbon_Report,Independent,2023,summary
doc_02,Blood_Carbon_Report,Independent,2023,ten
doc_02,Blood_Carbon_Report,Independent,2023,provide
doc_02,Blood_Carbon_Report,Independent,2023,date
doc_02,Blood_Carbon_Report,Independent,2023,range
doc_02,Blood_Carbon_Report,Independent,2023,widely
doc_02,Blood_Carbon_Report,Independent,2023,date
doc_02,Blood_Carbon_Report,Independent,2023,file
doc_02,Blood_Carbon_Report,Independent,2023,necessarily
doc_02,Blood_Carbon_Report,Independent,2023,date
doc_02,Blood_Carbon_Report,Independent,2023,picture
doc_02,Blood_Carbon_Report,Independent,2023,time
doc_02,Blood_Carbon_Report,Independent,2023,stamp
doc_02,Blood_Carbon_Report,Independent,2023,photo
doc_02,Blood_Carbon_Report,Independent,2023,nakuprat
doc_02,Blood_Carbon_Report,Independent,2023,january
doc_02,Blood_Carbon_Report,Independent,2023,georeferenced
doc_02,Blood_Carbon_Report,Independent,2023,information
doc_02,Blood_Carbon_Report,Independent,2023,include
doc_02,Blood_Carbon_Report,Independent,2023,file
doc_02,Blood_Carbon_Report,Independent,2023,validator
doc_02,Blood_Carbon_Report,Independent,2023,comment
doc_02,Blood_Carbon_Report,Independent,2023,evidence
doc_02,Blood_Carbon_Report,Independent,2023,thirteen
doc_02,Blood_Carbon_Report,Independent,2023,participate
doc_02,Blood_Carbon_Report,Independent,2023,provide
doc_02,Blood_Carbon_Report,Independent,2023,picture
doc_02,Blood_Carbon_Report,Independent,2023,receive
doc_02,Blood_Carbon_Report,Independent,2023,document
doc_02,Blood_Carbon_Report,Independent,2023,represent
doc_02,Blood_Carbon_Report,Independent,2023,proper
doc_02,Blood_Carbon_Report,Independent,2023,consultation
doc_02,Blood_Carbon_Report,Independent,2023,provision
doc_02,Blood_Carbon_Report,Independent,2023,information
doc_02,Blood_Carbon_Report,Independent,2023,wide
doc_02,Blood_Carbon_Report,Independent,2023,photograph
doc_02,Blood_Carbon_Report,Independent,2023,demonstrate
doc_02,Blood_Carbon_Report,Independent,2023,document
doc_02,Blood_Carbon_Report,Independent,2023,provide
doc_02,Blood_Carbon_Report,Independent,2023,local
doc_02,Blood_Carbon_Report,Independent,2023,language
doc_02,Blood_Carbon_Report,Independent,2023,intelligible
doc_02,Blood_Carbon_Report,Independent,2023,local
doc_02,Blood_Carbon_Report,Independent,2023,people
doc_02,Blood_Carbon_Report,Independent,2023,evidently
doc_02,Blood_Carbon_Report,Independent,2023,unconvinced
doc_02,Blood_Carbon_Report,Independent,2023,photograph
doc_02,Blood_Carbon_Report,Independent,2023,validator
doc_02,Blood_Carbon_Report,Independent,2023,provide
doc_02,Blood_Carbon_Report,Independent,2023,georeferenced
doc_02,Blood_Carbon_Report,Independent,2023,photo
doc_02,Blood_Carbon_Report,Independent,2023,provide
doc_02,Blood_Carbon_Report,Independent,2023,date
doc_02,Blood_Carbon_Report,Independent,2023,takenthree
doc_02,Blood_Carbon_Report,Independent,2023,late
doc_02,Blood_Carbon_Report,Independent,2023,reply
doc_02,Blood_Carbon_Report,Independent,2023,september
doc_02,Blood_Carbon_Report,Independent,2023,due
doc_02,Blood_Carbon_Report,Independent,2023,delay
doc_02,Blood_Carbon_Report,Independent,2023,complete
doc_02,Blood_Carbon_Report,Independent,2023,validation
doc_02,Blood_Carbon_Report,Independent,2023,reposted
doc_02,Blood_Carbon_Report,Independent,2023,public
doc_02,Blood_Carbon_Report,Independent,2023,comment
doc_02,Blood_Carbon_Report,Independent,2023,zone
doc_02,Blood_Carbon_Report,Independent,2023,february
doc_02,Blood_Carbon_Report,Independent,2023,march
doc_02,Blood_Carbon_Report,Independent,2023,public
doc_02,Blood_Carbon_Report,Independent,2023,announcement
doc_02,Blood_Carbon_Report,Independent,2023,kiosk
doc_02,Blood_Carbon_Report,Independent,2023,major
doc_02,Blood_Carbon_Report,Independent,2023,town
doc_02,Blood_Carbon_Report,Independent,2023,village
doc_02,Blood_Carbon_Report,Independent,2023,photo
doc_02,Blood_Carbon_Report,Independent,2023,time
doc_02,Blood_Carbon_Report,Independent,2023,stamp
doc_02,Blood_Carbon_Report,Independent,2023,associate
doc_02,Blood_Carbon_Report,Independent,2023,vvb
doc_02,Blood_Carbon_Report,Independent,2023,confirm
doc_02,Blood_Carbon_Report,Independent,2023,document
doc_02,Blood_Carbon_Report,Independent,2023,provide
doc_02,Blood_Carbon_Report,Independent,2023,language
doc_02,Blood_Carbon_Report,Independent,2023,people
doc_02,Blood_Carbon_Report,Independent,2023,purportedly
doc_02,Blood_Carbon_Report,Independent,2023,eventually
doc_02,Blood_Carbon_Report,Independent,2023,represent
doc_02,Blood_Carbon_Report,Independent,2023,meaningful
doc_02,Blood_Carbon_Report,Independent,2023,form
doc_02,Blood_Carbon_Report,Independent,2023,information
doc_02,Blood_Carbon_Report,Independent,2023,provision
doc_02,Blood_Carbon_Report,Independent,2023,consultation
doc_02,Blood_Carbon_Report,Independent,2023,validator
doc_02,Blood_Carbon_Report,Independent,2023,accept
doc_02,Blood_Carbon_Report,Independent,2023,photo
doc_02,Blood_Carbon_Report,Independent,2023,date
doc_02,Blood_Carbon_Report,Independent,2023,stamp
doc_02,Blood_Carbon_Report,Independent,2023,provide
doc_02,Blood_Carbon_Report,Independent,2023,satisfy
doc_02,Blood_Carbon_Report,Independent,2023,request
doc_02,Blood_Carbon_Report,Independent,2023,multiple
doc_02,Blood_Carbon_Report,Independent,2023,location
doc_02,Blood_Carbon_Report,Independent,2023,public
doc_02,Blood_Carbon_Report,Independent,2023,comment
doc_02,Blood_Carbon_Report,Independent,2023,announcement
doc_02,Blood_Carbon_Report,Independent,2023,post
doc_02,Blood_Carbon_Report,Independent,2023,item
doc_02,Blood_Carbon_Report,Independent,2023,address
doc_02,Blood_Carbon_Report,Independent,2023,information
doc_02,Blood_Carbon_Report,Independent,2023,provide
doc_02,Blood_Carbon_Report,Independent,2023,late
doc_02,Blood_Carbon_Report,Independent,2023,possibly
doc_02,Blood_Carbon_Report,Independent,2023,form
doc_02,Blood_Carbon_Report,Independent,2023,suitable
doc_02,Blood_Carbon_Report,Independent,2023,recipient
doc_02,Blood_Carbon_Report,Independent,2023,impossible
doc_02,Blood_Carbon_Report,Independent,2023,conclude
doc_02,Blood_Carbon_Report,Independent,2023,free
doc_02,Blood_Carbon_Report,Independent,2023,prior
doc_02,Blood_Carbon_Report,Independent,2023,inform
doc_02,Blood_Carbon_Report,Independent,2023,consent
doc_02,Blood_Carbon_Report,Independent,2023,grant
doc_02,Blood_Carbon_Report,Independent,2023,proponent
doc_02,Blood_Carbon_Report,Independent,2023,start
doc_02,Blood_Carbon_Report,Independent,2023,indigenous
doc_02,Blood_Carbon_Report,Independent,2023,evidence
doc_02,Blood_Carbon_Report,Independent,2023,consultation
doc_02,Blood_Carbon_Report,Independent,2023,carry
doc_02,Blood_Carbon_Report,Independent,2023,refer
doc_02,Blood_Carbon_Report,Independent,2023,social
doc_02,Blood_Carbon_Report,Independent,2023,survey
doc_02,Blood_Carbon_Report,Independent,2023,baseline
doc_02,Blood_Carbon_Report,Independent,2023,social
doc_02,Blood_Carbon_Report,Independent,2023,datum
doc_02,Blood_Carbon_Report,Independent,2023,gather
doc_02,Blood_Carbon_Report,Independent,2023,elder
doc_02,Blood_Carbon_Report,Independent,2023,woman
doc_02,Blood_Carbon_Report,Independent,2023,herder
doc_02,Blood_Carbon_Report,Independent,2023,morani
doc_02,Blood_Carbon_Report,Independent,2023,series
doc_02,Blood_Carbon_Report,Independent,2023,question
doc_02,Blood_Carbon_Report,Independent,2023,focus
doc_02,Blood_Carbon_Report,Independent,2023,household
doc_02,Blood_Carbon_Report,Independent,2023,interview
doc_02,Blood_Carbon_Report,Independent,2023,household
doc_02,Blood_Carbon_Report,Independent,2023,survey
doc_02,Blood_Carbon_Report,Independent,2023,october
doc_02,Blood_Carbon_Report,Independent,2023,validator
doc_02,Blood_Carbon_Report,Independent,2023,explain
doc_02,Blood_Carbon_Report,Independent,2023,individual
doc_02,Blood_Carbon_Report,Independent,2023,legitimate
doc_02,Blood_Carbon_Report,Independent,2023,representative
doc_02,Blood_Carbon_Report,Independent,2023,discuss
doc_02,Blood_Carbon_Report,Independent,2023,adequate
doc_02,Blood_Carbon_Report,Independent,2023,level
doc_02,Blood_Carbon_Report,Independent,2023,information
doc_02,Blood_Carbon_Report,Independent,2023,share
doc_02,Blood_Carbon_Report,Independent,2023,september
doc_02,Blood_Carbon_Report,Independent,2023,explanation
doc_02,Blood_Carbon_Report,Independent,2023,individual
doc_02,Blood_Carbon_Report,Independent,2023,select
doc_02,Blood_Carbon_Report,Independent,2023,describe
doc_02,Blood_Carbon_Report,Independent,2023,information
doc_02,Blood_Carbon_Report,Independent,2023,flow
doc_02,Blood_Carbon_Report,Independent,2023,low
doc_02,Blood_Carbon_Report,Independent,2023,level
doc_02,Blood_Carbon_Report,Independent,2023,receive
doc_02,Blood_Carbon_Report,Independent,2023,provide
doc_02,Blood_Carbon_Report,Independent,2023,information
doc_02,Blood_Carbon_Report,Independent,2023,reply
doc_02,Blood_Carbon_Report,Independent,2023,provide
doc_02,Blood_Carbon_Report,Independent,2023,information
doc_02,Blood_Carbon_Report,Independent,2023,focus
doc_02,Blood_Carbon_Report,Independent,2023,select
doc_02,Blood_Carbon_Report,Independent,2023,explain
doc_02,Blood_Carbon_Report,Independent,2023,consultation
doc_02,Blood_Carbon_Report,Independent,2023,undertake
doc_02,Blood_Carbon_Report,Independent,2023,social
doc_02,Blood_Carbon_Report,Independent,2023,survey
doc_02,Blood_Carbon_Report,Independent,2023,obtain
doc_02,Blood_Carbon_Report,Independent,2023,baseline
doc_02,Blood_Carbon_Report,Independent,2023,datum
doc_02,Blood_Carbon_Report,Independent,2023,validator
doc_02,Blood_Carbon_Report,Independent,2023,conclude
doc_02,Blood_Carbon_Report,Independent,2023,demonstrate
doc_02,Blood_Carbon_Report,Independent,2023,consultation
doc_02,Blood_Carbon_Report,Independent,2023,participatory
doc_02,Blood_Carbon_Report,Independent,2023,process
doc_02,Blood_Carbon_Report,Independent,2023,undertake
doc_02,Blood_Carbon_Report,Independent,2023,directly
doc_02,Blood_Carbon_Report,Independent,2023,information
doc_02,Blood_Carbon_Report,Independent,2023,share
doc_02,Blood_Carbon_Report,Independent,2023,membersof
doc_02,Blood_Carbon_Report,Independent,2023,occur
doc_02,Blood_Carbon_Report,Independent,2023,item
doc_02,Blood_Carbon_Report,Independent,2023,address
doc_02,Blood_Carbon_Report,Independent,2023,issue
doc_02,Blood_Carbon_Report,Independent,2023,additionality
doc_02,Blood_Carbon_Report,Independent,2023,baseline
doc_02,Blood_Carbon_Report,Independent,2023,leakage
doc_02,Blood_Carbon_Report,Independent,2023,evidence
doc_02,Blood_Carbon_Report,Independent,2023,noncompliance
doc_02,Blood_Carbon_Report,Independent,2023,term
doc_02,Blood_Carbon_Report,Independent,2023,information
doc_02,Blood_Carbon_Report,Independent,2023,provision
doc_02,Blood_Carbon_Report,Independent,2023,consultation
doc_02,Blood_Carbon_Report,Independent,2023,sufficient
doc_02,Blood_Carbon_Report,Independent,2023,reject
doc_02,Blood_Carbon_Report,Independent,2023,validation
doc_02,Blood_Carbon_Report,Independent,2023,carry
doc_02,Blood_Carbon_Report,Independent,2023,aster
doc_02,Blood_Carbon_Report,Independent,2023,globalit
doc_02,Blood_Carbon_Report,Independent,2023,worth
doc_02,Blood_Carbon_Report,Independent,2023,repeat
doc_02,Blood_Carbon_Report,Independent,2023,finally
doc_02,Blood_Carbon_Report,Independent,2023,validate
doc_02,Blood_Carbon_Report,Independent,2023,evidence
doc_02,Blood_Carbon_Report,Independent,2023,information
doc_02,Blood_Carbon_Report,Independent,2023,provision
doc_02,Blood_Carbon_Report,Independent,2023,consultation
doc_02,Blood_Carbon_Report,Independent,2023,undertake
doc_02,Blood_Carbon_Report,Independent,2023,start
doc_02,Blood_Carbon_Report,Independent,2023,fouryear
doc_02,Blood_Carbon_Report,Independent,2023,period
doc_02,Blood_Carbon_Report,Independent,2023,complete
doc_02,Blood_Carbon_Report,Independent,2023,explore
doc_02,Blood_Carbon_Report,Independent,2023,formal
doc_02,Blood_Carbon_Report,Independent,2023,agreement
doc_02,Blood_Carbon_Report,Independent,2023,transfer
doc_02,Blood_Carbon_Report,Independent,2023,trade
doc_02,Blood_Carbon_Report,Independent,2023,late
doc_02,Blood_Carbon_Report,Independent,2023,april
doc_02,Blood_Carbon_Report,Independent,2023,week
doc_02,Blood_Carbon_Report,Independent,2023,validation
doc_02,Blood_Carbon_Report,Independent,2023,month
doc_02,Blood_Carbon_Report,Independent,2023,verification
doc_02,Blood_Carbon_Report,Independent,2023,samburu
doc_02,Blood_Carbon_Report,Independent,2023,borana
doc_02,Blood_Carbon_Report,Independent,2023,elder
doc_02,Blood_Carbon_Report,Independent,2023,unusual
doc_02,Blood_Carbon_Report,Independent,2023,step
doc_02,Blood_Carbon_Report,Independent,2023,jointly
doc_02,Blood_Carbon_Report,Independent,2023,call
doc_02,Blood_Carbon_Report,Independent,2023,international
doc_02,Blood_Carbon_Report,Independent,2023,donor
doc_02,Blood_Carbon_Report,Independent,2023,cease
doc_02,Blood_Carbon_Report,Independent,2023,provide
doc_02,Blood_Carbon_Report,Independent,2023,fund
doc_02,Blood_Carbon_Report,Independent,2023,totally
doc_02,Blood_Carbon_Report,Independent,2023,disassociate
doc_02,Blood_Carbon_Report,Independent,2023,violation
doc_02,Blood_Carbon_Report,Independent,2023,human
doc_02,Blood_Carbon_Report,Independent,2023,carbonthe
doc_02,Blood_Carbon_Report,Independent,2023,document
doc_02,Blood_Carbon_Report,Independent,2023,benefit
doc_02,Blood_Carbon_Report,Independent,2023,soil
doc_02,Blood_Carbon_Report,Independent,2023,conservation
doc_02,Blood_Carbon_Report,Independent,2023,component
doc_02,Blood_Carbon_Report,Independent,2023,wildlife
doc_02,Blood_Carbon_Report,Independent,2023,conservation
doc_02,Blood_Carbon_Report,Independent,2023,confer
doc_02,Blood_Carbon_Report,Independent,2023,register
doc_02,Blood_Carbon_Report,Independent,2023,land
doc_02,Blood_Carbon_Report,Independent,2023,wildlife
doc_02,Blood_Carbon_Report,Independent,2023,conservation
doc_02,Blood_Carbon_Report,Independent,2023,management
doc_02,Blood_Carbon_Report,Independent,2023,act
doc_02,Blood_Carbon_Report,Independent,2023,recently
doc_02,Blood_Carbon_Report,Independent,2023,sign
doc_02,Blood_Carbon_Report,Independent,2023,land
doc_02,Blood_Carbon_Report,Independent,2023,bill
doc_02,Blood_Carbon_Report,Independent,2023,act
doc_02,Blood_Carbon_Report,Independent,2023,reference
doc_02,Blood_Carbon_Report,Independent,2023,soil
doc_02,Blood_Carbon_Report,Independent,2023,definition
doc_02,Blood_Carbon_Report,Independent,2023,constitute
doc_02,Blood_Carbon_Report,Independent,2023,ecosystem
doc_02,Blood_Carbon_Report,Independent,2023,wildlife
doc_02,Blood_Carbon_Report,Independent,2023,conservation
doc_02,Blood_Carbon_Report,Independent,2023,law
doc_02,Blood_Carbon_Report,Independent,2023,refer
doc_02,Blood_Carbon_Report,Independent,2023,soil
doc_02,Blood_Carbon_Report,Independent,2023,relation
doc_02,Blood_Carbon_Report,Independent,2023,prevention
doc_02,Blood_Carbon_Report,Independent,2023,erosion
doc_02,Blood_Carbon_Report,Independent,2023,law
doc_02,Blood_Carbon_Report,Independent,2023,refer
doc_02,Blood_Carbon_Report,Independent,2023,generation
doc_02,Blood_Carbon_Report,Independent,2023,income
doc_02,Blood_Carbon_Report,Independent,2023,sale
doc_02,Blood_Carbon_Report,Independent,2023,validation
doc_02,Blood_Carbon_Report,Independent,2023,validator
doc_02,Blood_Carbon_Report,Independent,2023,request
doc_02,Blood_Carbon_Report,Independent,2023,clarify
doc_02,Blood_Carbon_Report,Independent,2023,grant
doc_02,Blood_Carbon_Report,Independent,2023,ownership
doc_02,Blood_Carbon_Report,Independent,2023,land
doc_02,Blood_Carbon_Report,Independent,2023,act
doc_02,Blood_Carbon_Report,Independent,2023,demonstrate
doc_02,Blood_Carbon_Report,Independent,2023,proponent
doc_02,Blood_Carbon_Report,Independent,2023,unconditional
doc_02,Blood_Carbon_Report,Independent,2023,undisputed
doc_02,Blood_Carbon_Report,Independent,2023,unencumbered
doc_02,Blood_Carbon_Report,Independent,2023,ability
doc_02,Blood_Carbon_Report,Independent,2023,claim
doc_02,Blood_Carbon_Report,Independent,2023,generate
doc_02,Blood_Carbon_Report,Independent,2023,climate
doc_02,Blood_Carbon_Report,Independent,2023,biodiversity
doc_02,Blood_Carbon_Report,Independent,2023,benefit
doc_02,Blood_Carbon_Report,Independent,2023,final
doc_02,Blood_Carbon_Report,Independent,2023,document
doc_02,Blood_Carbon_Report,Independent,2023,reply
doc_02,Blood_Carbon_Report,Independent,2023,numb
doc_02,Blood_Carbon_Report,Independent,2023,exist
doc_02,Blood_Carbon_Report,Independent,2023,apply
doc_02,Blood_Carbon_Report,Independent,2023,registration
doc_02,Blood_Carbon_Report,Independent,2023,ranch
doc_02,Blood_Carbon_Report,Independent,2023,status
doc_02,Blood_Carbon_Report,Independent,2023,confer
doc_02,Blood_Carbon_Report,Independent,2023,hold
doc_02,Blood_Carbon_Report,Independent,2023,asset
doc_02,Blood_Carbon_Report,Independent,2023,claim
doc_02,Blood_Carbon_Report,Independent,2023,include
doc_02,Blood_Carbon_Report,Independent,2023,soil
doc_02,Blood_Carbon_Report,Independent,2023,remainder
doc_02,Blood_Carbon_Report,Independent,2023,locate
doc_02,Blood_Carbon_Report,Independent,2023,land
doc_02,Blood_Carbon_Report,Independent,2023,confer
doc_02,Blood_Carbon_Report,Independent,2023,graze
doc_02,Blood_Carbon_Report,Independent,2023,inference
doc_02,Blood_Carbon_Report,Independent,2023,emphasis
doc_02,Blood_Carbon_Report,Independent,2023,add
doc_02,Blood_Carbon_Report,Independent,2023,resource
doc_02,Blood_Carbon_Report,Independent,2023,promote
doc_02,Blood_Carbon_Report,Independent,2023,graze
doc_02,Blood_Carbon_Report,Independent,2023,water
doc_02,Blood_Carbon_Report,Independent,2023,soil
